Date,SP-500
31-Aug-18,2901.52
30-Aug-18,2901.13
29-Aug-18,2914.04
28-Aug-18,2897.52
27-Aug-18,2896.74
24-Aug-18,2874.69
23-Aug-18,2856.98
22-Aug-18,2861.82
21-Aug-18,2862.96
20-Aug-18,2857.05
17-Aug-18,2850.13
16-Aug-18,2840.69
15-Aug-18,2818.37
14-Aug-18,2839.96
13-Aug-18,2821.93
10-Aug-18,2833.28
9-Aug-18,2853.58
8-Aug-18,2857.7
7-Aug-18,2858.45
6-Aug-18,2850.4
3-Aug-18,2840.35
2-Aug-18,2827.22
1-Aug-18,2813.36
31-Jul-18,2816.29
30-Jul-18,2802.6
27-Jul-18,2818.82
26-Jul-18,2837.44
25-Jul-18,2846.07
24-Jul-18,2820.4
23-Jul-18,2806.98
20-Jul-18,2801.83
19-Jul-18,2804.49
18-Jul-18,2815.62
17-Jul-18,2809.55
16-Jul-18,2798.43
13-Jul-18,2801.31
12-Jul-18,2798.29
11-Jul-18,2774.02
10-Jul-18,2793.84
9-Jul-18,2784.17
6-Jul-18,2759.82
5-Jul-18,2736.61
3-Jul-18,2713.22
2-Jul-18,2726.71
29-Jun-18,2718.37
28-Jun-18,2716.31
27-Jun-18,2699.63
26-Jun-18,2723.06
25-Jun-18,2717.07
22-Jun-18,2754.88
21-Jun-18,2749.76
20-Jun-18,2767.32
19-Jun-18,2762.59
18-Jun-18,2773.75
15-Jun-18,2779.66
14-Jun-18,2782.49
13-Jun-18,2775.63
12-Jun-18,2786.85
11-Jun-18,2782
8-Jun-18,2779.03
7-Jun-18,2770.37
6-Jun-18,2772.35
5-Jun-18,2748.8
4-Jun-18,2746.87
1-Jun-18,2734.62
31-May-18,2705.27
30-May-18,2724.01
29-May-18,2689.86
25-May-18,2721.33
24-May-18,2727.76
23-May-18,2733.29
22-May-18,2724.44
21-May-18,2733.01
18-May-18,2712.97
17-May-18,2720.13
16-May-18,2722.46
15-May-18,2711.45
14-May-18,2730.13
11-May-18,2727.72
10-May-18,2723.07
9-May-18,2697.79
8-May-18,2671.92
7-May-18,2672.63
4-May-18,2663.42
3-May-18,2629.73
2-May-18,2635.67
1-May-18,2654.8
30-Apr-18,2648.05
27-Apr-18,2669.91
26-Apr-18,2666.94
25-Apr-18,2639.4
24-Apr-18,2634.56
23-Apr-18,2670.29
20-Apr-18,2670.14
19-Apr-18,2693.13
18-Apr-18,2708.64
17-Apr-18,2706.39
16-Apr-18,2677.84
13-Apr-18,2656.3
12-Apr-18,2663.99
11-Apr-18,2642.19
10-Apr-18,2656.87
9-Apr-18,2613.16
6-Apr-18,2604.47
5-Apr-18,2662.84
4-Apr-18,2644.69
3-Apr-18,2614.45
2-Apr-18,2581.88
29-Mar-18,2640.87
28-Mar-18,2605
27-Mar-18,2612.62
26-Mar-18,2658.55
23-Mar-18,2588.26
22-Mar-18,2643.69
21-Mar-18,2711.93
20-Mar-18,2716.94
19-Mar-18,2712.92
16-Mar-18,2752.01
15-Mar-18,2747.33
14-Mar-18,2749.48
13-Mar-18,2765.31
12-Mar-18,2783.02
9-Mar-18,2786.57
8-Mar-18,2738.97
7-Mar-18,2726.8
6-Mar-18,2728.12
5-Mar-18,2720.94
2-Mar-18,2691.25
1-Mar-18,2677.67
28-Feb-18,2713.83
27-Feb-18,2744.28
26-Feb-18,2779.6
23-Feb-18,2747.3
22-Feb-18,2703.96
21-Feb-18,2701.33
20-Feb-18,2716.26
16-Feb-18,2732.22
15-Feb-18,2731.2
14-Feb-18,2698.63
13-Feb-18,2662.94
12-Feb-18,2656
9-Feb-18,2619.55
8-Feb-18,2581
7-Feb-18,2681.66
6-Feb-18,2695.14
5-Feb-18,2648.94
2-Feb-18,2762.13
1-Feb-18,2821.98
31-Jan-18,2823.81
30-Jan-18,2822.43
29-Jan-18,2853.53
26-Jan-18,2872.87
25-Jan-18,2839.25
24-Jan-18,2837.54
23-Jan-18,2839.13
22-Jan-18,2832.97
19-Jan-18,2810.3
18-Jan-18,2798.03
17-Jan-18,2802.56
16-Jan-18,2776.42
12-Jan-18,2786.24
11-Jan-18,2767.56
10-Jan-18,2748.23
9-Jan-18,2751.29
8-Jan-18,2747.71
5-Jan-18,2743.15
4-Jan-18,2723.99
3-Jan-18,2713.06
2-Jan-18,2695.81
29-Dec-17,2673.61
28-Dec-17,2687.54
27-Dec-17,2682.62
26-Dec-17,2680.5
22-Dec-17,2683.34
21-Dec-17,2684.57
20-Dec-17,2679.25
19-Dec-17,2681.47
18-Dec-17,2690.16
15-Dec-17,2675.81
14-Dec-17,2652.01
13-Dec-17,2662.85
12-Dec-17,2664.11
11-Dec-17,2659.99
8-Dec-17,2651.5
7-Dec-17,2636.98
6-Dec-17,2629.27
5-Dec-17,2629.57
4-Dec-17,2639.44
1-Dec-17,2642.22
30-Nov-17,2647.58
29-Nov-17,2626.07
28-Nov-17,2627.04
27-Nov-17,2601.42
24-Nov-17,2602.42
22-Nov-17,2597.08
21-Nov-17,2599.03
20-Nov-17,2582.14
17-Nov-17,2578.85
16-Nov-17,2585.64
15-Nov-17,2564.62
14-Nov-17,2578.87
13-Nov-17,2584.84
10-Nov-17,2582.3
9-Nov-17,2584.62
8-Nov-17,2594.38
7-Nov-17,2590.64
6-Nov-17,2591.13
3-Nov-17,2587.84
2-Nov-17,2579.85
1-Nov-17,2579.36
31-Oct-17,2575.26
30-Oct-17,2572.83
27-Oct-17,2581.07
26-Oct-17,2560.4
25-Oct-17,2557.15
24-Oct-17,2569.13
23-Oct-17,2564.98
20-Oct-17,2575.21
19-Oct-17,2562.1
18-Oct-17,2561.26
17-Oct-17,2559.36
16-Oct-17,2557.64
13-Oct-17,2553.17
12-Oct-17,2550.93
11-Oct-17,2555.24
10-Oct-17,2550.64
9-Oct-17,2544.73
6-Oct-17,2549.33
5-Oct-17,2552.07
4-Oct-17,2537.74
3-Oct-17,2534.58
2-Oct-17,2529.12
29-Sep-17,2519.36
28-Sep-17,2510.06
27-Sep-17,2507.04
26-Sep-17,2496.84
25-Sep-17,2496.66
22-Sep-17,2502.22
21-Sep-17,2500.6
20-Sep-17,2508.24
19-Sep-17,2506.65
18-Sep-17,2503.87
15-Sep-17,2500.23
14-Sep-17,2495.62
13-Sep-17,2498.37
12-Sep-17,2496.48
11-Sep-17,2488.11
8-Sep-17,2461.43
7-Sep-17,2465.1
6-Sep-17,2465.54
5-Sep-17,2457.85
1-Sep-17,2476.55
31-Aug-17,2471.65
30-Aug-17,2457.59
29-Aug-17,2446.3
28-Aug-17,2444.24
25-Aug-17,2443.05
24-Aug-17,2438.97
23-Aug-17,2444.04
22-Aug-17,2452.51
21-Aug-17,2428.37
18-Aug-17,2425.55
17-Aug-17,2430.01
16-Aug-17,2468.11
15-Aug-17,2464.61
14-Aug-17,2465.84
11-Aug-17,2441.32
10-Aug-17,2438.21
9-Aug-17,2474.02
8-Aug-17,2474.92
7-Aug-17,2480.91
4-Aug-17,2476.83
3-Aug-17,2472.16
2-Aug-17,2477.57
1-Aug-17,2476.35
31-Jul-17,2470.3
28-Jul-17,2472.1
27-Jul-17,2475.42
26-Jul-17,2477.83
25-Jul-17,2477.13
24-Jul-17,2469.91
21-Jul-17,2472.54
20-Jul-17,2473.45
19-Jul-17,2473.83
18-Jul-17,2460.61
17-Jul-17,2459.14
14-Jul-17,2459.27
13-Jul-17,2447.83
12-Jul-17,2443.25
11-Jul-17,2425.53
10-Jul-17,2427.43
7-Jul-17,2425.18
6-Jul-17,2409.75
5-Jul-17,2432.54
3-Jul-17,2429.01
30-Jun-17,2423.41
29-Jun-17,2419.7
28-Jun-17,2440.69
27-Jun-17,2419.38
26-Jun-17,2439.07
23-Jun-17,2438.3
22-Jun-17,2434.5
21-Jun-17,2435.61
20-Jun-17,2437.03
19-Jun-17,2453.46
16-Jun-17,2433.15
15-Jun-17,2432.46
14-Jun-17,2437.92
13-Jun-17,2440.35
12-Jun-17,2429.39
9-Jun-17,2431.77
8-Jun-17,2433.79
7-Jun-17,2433.14
6-Jun-17,2429.33
5-Jun-17,2436.1
2-Jun-17,2439.07
1-Jun-17,2430.06
31-May-17,2411.8
30-May-17,2412.91
26-May-17,2415.82
25-May-17,2415.07
24-May-17,2404.39
23-May-17,2398.42
22-May-17,2394.02
19-May-17,2381.73
18-May-17,2365.72
17-May-17,2357.03
16-May-17,2400.67
15-May-17,2402.32
12-May-17,2390.9
11-May-17,2394.44
10-May-17,2399.63
9-May-17,2396.92
8-May-17,2399.38
5-May-17,2399.29
4-May-17,2389.52
3-May-17,2388.13
2-May-17,2391.17
1-May-17,2388.33
28-Apr-17,2384.2
27-Apr-17,2388.77
26-Apr-17,2387.45
25-Apr-17,2388.61
24-Apr-17,2374.15
21-Apr-17,2348.69
20-Apr-17,2355.84
19-Apr-17,2338.17
18-Apr-17,2342.19
17-Apr-17,2349.01
13-Apr-17,2328.95
12-Apr-17,2344.93
11-Apr-17,2353.78
10-Apr-17,2357.16
7-Apr-17,2355.54
6-Apr-17,2357.49
5-Apr-17,2352.95
4-Apr-17,2360.16
3-Apr-17,2358.84
31-Mar-17,2362.72
30-Mar-17,2368.06
29-Mar-17,2361.13
28-Mar-17,2358.57
27-Mar-17,2341.59
24-Mar-17,2343.98
23-Mar-17,2345.96
22-Mar-17,2348.45
21-Mar-17,2344.02
20-Mar-17,2373.47
17-Mar-17,2378.25
16-Mar-17,2381.38
15-Mar-17,2385.26
14-Mar-17,2365.45
13-Mar-17,2373.47
10-Mar-17,2372.6
9-Mar-17,2364.87
8-Mar-17,2362.98
7-Mar-17,2368.39
6-Mar-17,2375.31
3-Mar-17,2383.12
2-Mar-17,2381.92
1-Mar-17,2395.96
28-Feb-17,2363.64
27-Feb-17,2369.75
24-Feb-17,2367.34
23-Feb-17,2363.81
22-Feb-17,2362.82
21-Feb-17,2365.38
17-Feb-17,2351.16
16-Feb-17,2347.22
15-Feb-17,2349.25
14-Feb-17,2337.58
13-Feb-17,2328.25
10-Feb-17,2316.1
9-Feb-17,2307.87
8-Feb-17,2294.67
7-Feb-17,2293.08
6-Feb-17,2292.56
3-Feb-17,2297.42
2-Feb-17,2280.85
1-Feb-17,2279.55
31-Jan-17,2278.87
30-Jan-17,2280.9
27-Jan-17,2294.69
26-Jan-17,2296.68
25-Jan-17,2298.37
24-Jan-17,2280.07
23-Jan-17,2265.2
20-Jan-17,2271.31
19-Jan-17,2263.69
18-Jan-17,2271.89
17-Jan-17,2267.89
13-Jan-17,2274.64
12-Jan-17,2270.44
11-Jan-17,2275.32
10-Jan-17,2268.9
9-Jan-17,2268.9
6-Jan-17,2276.98
5-Jan-17,2269
4-Jan-17,2270.75
3-Jan-17,2257.83
30-Dec-16,2238.83
29-Dec-16,2249.26
28-Dec-16,2249.92
27-Dec-16,2268.88
23-Dec-16,2263.79
22-Dec-16,2260.96
21-Dec-16,2265.18
20-Dec-16,2270.76
19-Dec-16,2262.53
16-Dec-16,2258.07
15-Dec-16,2262.03
14-Dec-16,2253.28
13-Dec-16,2271.72
12-Dec-16,2256.96
9-Dec-16,2259.53
8-Dec-16,2246.19
7-Dec-16,2241.35
6-Dec-16,2212.23
5-Dec-16,2204.71
2-Dec-16,2191.95
1-Dec-16,2191.08
30-Nov-16,2198.81
29-Nov-16,2204.66
28-Nov-16,2201.72
25-Nov-16,2213.35
23-Nov-16,2204.72
22-Nov-16,2202.94
21-Nov-16,2198.18
18-Nov-16,2181.9
17-Nov-16,2187.12
16-Nov-16,2176.94
15-Nov-16,2180.39
14-Nov-16,2164.2
11-Nov-16,2164.45
10-Nov-16,2167.48
9-Nov-16,2163.26
8-Nov-16,2139.56
7-Nov-16,2131.52
4-Nov-16,2085.18
3-Nov-16,2088.66
2-Nov-16,2097.94
1-Nov-16,2111.72
31-Oct-16,2126.15
28-Oct-16,2126.41
27-Oct-16,2133.04
26-Oct-16,2139.43
25-Oct-16,2143.16
24-Oct-16,2151.33
21-Oct-16,2141.16
20-Oct-16,2141.34
19-Oct-16,2144.29
18-Oct-16,2139.6
17-Oct-16,2126.5
14-Oct-16,2132.98
13-Oct-16,2132.55
12-Oct-16,2139.18
11-Oct-16,2136.73
10-Oct-16,2163.66
7-Oct-16,2153.74
6-Oct-16,2160.77
5-Oct-16,2159.73
4-Oct-16,2150.49
3-Oct-16,2161.2
30-Sep-16,2168.27
29-Sep-16,2151.13
28-Sep-16,2171.37
27-Sep-16,2159.93
26-Sep-16,2146.1
23-Sep-16,2164.69
22-Sep-16,2177.18
21-Sep-16,2163.12
20-Sep-16,2139.76
19-Sep-16,2139.12
16-Sep-16,2139.16
15-Sep-16,2147.26
14-Sep-16,2125.77
13-Sep-16,2127.02
12-Sep-16,2159.04
9-Sep-16,2127.81
8-Sep-16,2181.3
7-Sep-16,2186.16
6-Sep-16,2186.48
2-Sep-16,2179.98
1-Sep-16,2170.86
31-Aug-16,2170.95
30-Aug-16,2176.12
29-Aug-16,2180.38
26-Aug-16,2169.04
25-Aug-16,2172.47
24-Aug-16,2175.44
23-Aug-16,2186.9
22-Aug-16,2182.64
19-Aug-16,2183.87
18-Aug-16,2187.02
17-Aug-16,2182.22
16-Aug-16,2178.15
15-Aug-16,2190.15
12-Aug-16,2184.05
11-Aug-16,2185.79
10-Aug-16,2175.49
9-Aug-16,2181.74
8-Aug-16,2180.89
5-Aug-16,2182.87
4-Aug-16,2164.25
3-Aug-16,2163.79
2-Aug-16,2157.03
1-Aug-16,2170.84
29-Jul-16,2173.6
28-Jul-16,2170.06
27-Jul-16,2166.58
26-Jul-16,2169.18
25-Jul-16,2168.48
22-Jul-16,2175.03
21-Jul-16,2165.17
20-Jul-16,2173.02
19-Jul-16,2163.78
18-Jul-16,2166.89
15-Jul-16,2161.74
14-Jul-16,2163.75
13-Jul-16,2152.43
12-Jul-16,2152.14
11-Jul-16,2137.16
8-Jul-16,2129.9
7-Jul-16,2097.9
6-Jul-16,2099.73
5-Jul-16,2088.55
1-Jul-16,2102.95
30-Jun-16,2098.86
29-Jun-16,2070.77
28-Jun-16,2036.09
27-Jun-16,2000.54
24-Jun-16,2037.41
23-Jun-16,2113.32
22-Jun-16,2085.45
21-Jun-16,2088.9
20-Jun-16,2083.25
17-Jun-16,2071.22
16-Jun-16,2077.99
15-Jun-16,2071.5
14-Jun-16,2075.32
13-Jun-16,2079.06
10-Jun-16,2096.07
9-Jun-16,2115.48
8-Jun-16,2119.12
7-Jun-16,2112.13
6-Jun-16,2109.41
3-Jun-16,2099.13
2-Jun-16,2105.26
1-Jun-16,2099.33
31-May-16,2096.95
27-May-16,2099.06
26-May-16,2090.1
25-May-16,2090.54
24-May-16,2076.06
23-May-16,2048.04
20-May-16,2052.32
19-May-16,2040.04
18-May-16,2047.63
17-May-16,2047.21
16-May-16,2066.66
13-May-16,2046.61
12-May-16,2064.11
11-May-16,2064.46
10-May-16,2084.39
9-May-16,2058.69
6-May-16,2057.14
5-May-16,2050.63
4-May-16,2051.12
3-May-16,2063.37
2-May-16,2081.43
29-Apr-16,2065.3
28-Apr-16,2075.81
27-Apr-16,2095.15
26-Apr-16,2091.7
25-Apr-16,2087.79
22-Apr-16,2091.58
21-Apr-16,2091.48
20-Apr-16,2102.4
19-Apr-16,2100.8
18-Apr-16,2094.34
15-Apr-16,2080.73
14-Apr-16,2082.78
13-Apr-16,2082.42
12-Apr-16,2061.72
11-Apr-16,2041.99
8-Apr-16,2047.6
7-Apr-16,2041.91
6-Apr-16,2066.66
5-Apr-16,2045.17
4-Apr-16,2066.13
1-Apr-16,2072.78
31-Mar-16,2059.74
30-Mar-16,2063.95
29-Mar-16,2055.01
28-Mar-16,2037.05
24-Mar-16,2035.94
23-Mar-16,2036.71
22-Mar-16,2049.8
21-Mar-16,2051.6
18-Mar-16,2049.58
17-Mar-16,2040.59
16-Mar-16,2027.22
15-Mar-16,2015.93
14-Mar-16,2019.64
11-Mar-16,2022.19
10-Mar-16,1989.57
9-Mar-16,1989.26
8-Mar-16,1979.26
7-Mar-16,2001.76
4-Mar-16,1999.99
3-Mar-16,1993.4
2-Mar-16,1986.45
1-Mar-16,1978.35
29-Feb-16,1932.23
26-Feb-16,1948.05
25-Feb-16,1951.7
24-Feb-16,1929.8
23-Feb-16,1921.27
22-Feb-16,1945.5
19-Feb-16,1917.78
18-Feb-16,1917.83
17-Feb-16,1926.82
16-Feb-16,1895.58
12-Feb-16,1864.78
11-Feb-16,1829.08
10-Feb-16,1851.86
9-Feb-16,1852.21
8-Feb-16,1853.44
5-Feb-16,1880.05
4-Feb-16,1915.45
3-Feb-16,1912.53
2-Feb-16,1903.03
1-Feb-16,1939.38
29-Jan-16,1940.24
28-Jan-16,1893.36
27-Jan-16,1882.95
26-Jan-16,1903.63
25-Jan-16,1877.08
22-Jan-16,1906.9
21-Jan-16,1868.99
20-Jan-16,1859.33
19-Jan-16,1881.33
15-Jan-16,1880.33
14-Jan-16,1921.84
13-Jan-16,1890.28
12-Jan-16,1938.68
11-Jan-16,1923.67
8-Jan-16,1922.03
7-Jan-16,1943.09
6-Jan-16,1990.26
5-Jan-16,2016.71
4-Jan-16,2012.66
31-Dec-15,2043.94
30-Dec-15,2063.36
29-Dec-15,2078.36
28-Dec-15,2056.5
24-Dec-15,2060.99
23-Dec-15,2064.29
22-Dec-15,2038.97
21-Dec-15,2021.15
18-Dec-15,2005.55
17-Dec-15,2041.89
16-Dec-15,2073.07
15-Dec-15,2043.41
14-Dec-15,2021.94
11-Dec-15,2012.37
10-Dec-15,2052.23
9-Dec-15,2047.62
8-Dec-15,2063.59
7-Dec-15,2077.07
4-Dec-15,2091.69
3-Dec-15,2049.62
2-Dec-15,2079.51
1-Dec-15,2102.63
30-Nov-15,2080.41
27-Nov-15,2090.11
25-Nov-15,2088.87
24-Nov-15,2089.14
23-Nov-15,2086.59
20-Nov-15,2089.17
19-Nov-15,2081.24
18-Nov-15,2083.58
17-Nov-15,2050.44
16-Nov-15,2053.19
13-Nov-15,2023.04
12-Nov-15,2045.97
11-Nov-15,2075
10-Nov-15,2081.72
9-Nov-15,2078.58
6-Nov-15,2099.2
5-Nov-15,2099.93
4-Nov-15,2102.31
3-Nov-15,2109.79
2-Nov-15,2104.05
30-Oct-15,2079.36
29-Oct-15,2089.41
28-Oct-15,2090.35
27-Oct-15,2065.89
26-Oct-15,2071.18
23-Oct-15,2075.15
22-Oct-15,2052.51
21-Oct-15,2018.94
20-Oct-15,2030.77
19-Oct-15,2033.66
16-Oct-15,2033.11
15-Oct-15,2023.86
14-Oct-15,1994.24
13-Oct-15,2003.69
12-Oct-15,2017.46
9-Oct-15,2014.89
8-Oct-15,2013.43
7-Oct-15,1995.83
6-Oct-15,1979.92
5-Oct-15,1987.05
2-Oct-15,1951.36
1-Oct-15,1923.82
30-Sep-15,1920.03
29-Sep-15,1884.09
28-Sep-15,1881.77
25-Sep-15,1931.34
24-Sep-15,1932.24
23-Sep-15,1938.76
22-Sep-15,1942.74
21-Sep-15,1966.97
18-Sep-15,1958.03
17-Sep-15,1990.2
16-Sep-15,1995.31
15-Sep-15,1978.09
14-Sep-15,1953.03
11-Sep-15,1961.05
10-Sep-15,1952.29
9-Sep-15,1942.04
8-Sep-15,1969.41
4-Sep-15,1921.22
3-Sep-15,1951.13
2-Sep-15,1948.86
1-Sep-15,1913.85
31-Aug-15,1972.18
28-Aug-15,1988.87
27-Aug-15,1987.66
26-Aug-15,1940.51
25-Aug-15,1867.61
24-Aug-15,1893.21
21-Aug-15,1970.89
20-Aug-15,2035.73
19-Aug-15,2079.61
18-Aug-15,2096.92
17-Aug-15,2102.44
14-Aug-15,2091.54
13-Aug-15,2083.39
12-Aug-15,2086.05
11-Aug-15,2084.07
10-Aug-15,2104.18
7-Aug-15,2077.57
6-Aug-15,2083.56
5-Aug-15,2099.84
4-Aug-15,2093.32
3-Aug-15,2098.04
31-Jul-15,2103.84
30-Jul-15,2108.63
29-Jul-15,2108.57
28-Jul-15,2093.25
27-Jul-15,2067.64
24-Jul-15,2079.65
23-Jul-15,2102.15
22-Jul-15,2114.15
21-Jul-15,2119.21
20-Jul-15,2128.28
17-Jul-15,2126.64
16-Jul-15,2124.29
15-Jul-15,2107.4
14-Jul-15,2108.95
13-Jul-15,2099.6
10-Jul-15,2076.62
9-Jul-15,2051.31
8-Jul-15,2046.68
7-Jul-15,2081.34
6-Jul-15,2068.76
2-Jul-15,2076.78
1-Jul-15,2077.42
30-Jun-15,2063.11
29-Jun-15,2057.64
26-Jun-15,2101.49
25-Jun-15,2102.31
24-Jun-15,2108.58
23-Jun-15,2124.2
22-Jun-15,2122.85
19-Jun-15,2109.99
18-Jun-15,2121.24
17-Jun-15,2100.44
16-Jun-15,2096.29
15-Jun-15,2084.43
12-Jun-15,2094.11
11-Jun-15,2108.86
10-Jun-15,2105.2
9-Jun-15,2080.15
8-Jun-15,2079.28
5-Jun-15,2092.83
4-Jun-15,2095.84
3-Jun-15,2114.07
2-Jun-15,2109.6
1-Jun-15,2111.73
29-May-15,2107.39
28-May-15,2120.79
27-May-15,2123.48
26-May-15,2104.2
22-May-15,2126.06
21-May-15,2130.82
20-May-15,2125.85
19-May-15,2127.83
18-May-15,2129.2
15-May-15,2122.73
14-May-15,2121.1
13-May-15,2098.48
12-May-15,2099.12
11-May-15,2105.33
8-May-15,2116.1
7-May-15,2088
6-May-15,2080.15
5-May-15,2089.46
4-May-15,2114.49
1-May-15,2108.29
30-Apr-15,2085.51
29-Apr-15,2106.85
28-Apr-15,2114.76
27-Apr-15,2108.92
24-Apr-15,2117.69
23-Apr-15,2112.93
22-Apr-15,2107.96
21-Apr-15,2097.29
20-Apr-15,2100.4
17-Apr-15,2081.18
16-Apr-15,2104.99
15-Apr-15,2106.63
14-Apr-15,2095.84
13-Apr-15,2092.43
10-Apr-15,2102.06
9-Apr-15,2091.18
8-Apr-15,2081.9
7-Apr-15,2076.33
6-Apr-15,2080.62
2-Apr-15,2066.96
1-Apr-15,2059.69
31-Mar-15,2067.89
30-Mar-15,2086.24
27-Mar-15,2061.02
26-Mar-15,2056.15
25-Mar-15,2061.05
24-Mar-15,2091.5
23-Mar-15,2104.42
20-Mar-15,2108.1
19-Mar-15,2089.27
18-Mar-15,2099.5
17-Mar-15,2074.28
16-Mar-15,2081.19
13-Mar-15,2053.4
12-Mar-15,2065.95
11-Mar-15,2040.24
10-Mar-15,2044.16
9-Mar-15,2079.43
6-Mar-15,2071.26
5-Mar-15,2101.04
4-Mar-15,2098.53
3-Mar-15,2107.78
2-Mar-15,2117.39
27-Feb-15,2104.5
26-Feb-15,2110.74
25-Feb-15,2113.86
24-Feb-15,2115.48
23-Feb-15,2109.66
20-Feb-15,2110.3
19-Feb-15,2097.45
18-Feb-15,2099.68
17-Feb-15,2100.34
13-Feb-15,2096.99
12-Feb-15,2088.48
11-Feb-15,2068.53
10-Feb-15,2068.59
9-Feb-15,2046.74
6-Feb-15,2055.47
5-Feb-15,2062.52
4-Feb-15,2041.51
3-Feb-15,2050.03
2-Feb-15,2020.85
30-Jan-15,1994.99
29-Jan-15,2021.25
28-Jan-15,2002.16
27-Jan-15,2029.55
26-Jan-15,2057.09
23-Jan-15,2051.82
22-Jan-15,2063.15
21-Jan-15,2032.12
20-Jan-15,2022.55
16-Jan-15,2019.42
15-Jan-15,1992.67
14-Jan-15,2011.27
13-Jan-15,2023.03
12-Jan-15,2028.26
9-Jan-15,2044.81
8-Jan-15,2062.14
7-Jan-15,2025.9
6-Jan-15,2002.61
5-Jan-15,2020.58
2-Jan-15,2058.2
31-Dec-14,2058.9
30-Dec-14,2080.35
29-Dec-14,2090.57
26-Dec-14,2088.77
24-Dec-14,2081.88
23-Dec-14,2082.17
22-Dec-14,2078.54
19-Dec-14,2070.65
18-Dec-14,2061.23
17-Dec-14,2012.89
16-Dec-14,1972.74
15-Dec-14,1989.63
12-Dec-14,2002.33
11-Dec-14,2035.33
10-Dec-14,2026.14
9-Dec-14,2059.82
8-Dec-14,2060.31
5-Dec-14,2075.37
4-Dec-14,2071.92
3-Dec-14,2074.33
2-Dec-14,2066.55
1-Dec-14,2053.44
28-Nov-14,2067.56
26-Nov-14,2072.83
25-Nov-14,2067.03
24-Nov-14,2069.41
21-Nov-14,2063.5
20-Nov-14,2052.75
19-Nov-14,2048.72
18-Nov-14,2051.8
17-Nov-14,2041.32
14-Nov-14,2039.82
13-Nov-14,2039.33
12-Nov-14,2038.25
11-Nov-14,2039.68
10-Nov-14,2038.26
7-Nov-14,2031.92
6-Nov-14,2031.21
5-Nov-14,2023.57
4-Nov-14,2012.1
3-Nov-14,2017.81
31-Oct-14,2018.05
30-Oct-14,1994.65
29-Oct-14,1982.3
28-Oct-14,1985.05
27-Oct-14,1961.63
24-Oct-14,1964.58
23-Oct-14,1950.82
22-Oct-14,1927.11
21-Oct-14,1941.28
20-Oct-14,1904.01
17-Oct-14,1886.76
16-Oct-14,1862.76
15-Oct-14,1862.49
14-Oct-14,1877.7
13-Oct-14,1874.74
10-Oct-14,1906.13
9-Oct-14,1928.21
8-Oct-14,1968.89
7-Oct-14,1935.1
6-Oct-14,1964.82
3-Oct-14,1967.9
2-Oct-14,1946.17
1-Oct-14,1946.16
30-Sep-14,1972.29
29-Sep-14,1977.8
26-Sep-14,1982.85
25-Sep-14,1965.99
24-Sep-14,1998.3
23-Sep-14,1982.77
22-Sep-14,1994.29
19-Sep-14,2010.4
18-Sep-14,2011.36
17-Sep-14,2001.57
16-Sep-14,1998.98
15-Sep-14,1984.13
12-Sep-14,1985.54
11-Sep-14,1997.45
10-Sep-14,1995.69
9-Sep-14,1988.44
8-Sep-14,2001.54
5-Sep-14,2007.71
4-Sep-14,1997.65
3-Sep-14,2000.72
2-Sep-14,2002.28
29-Aug-14,2003.37
28-Aug-14,1996.74
27-Aug-14,2000.12
26-Aug-14,2000.02
25-Aug-14,1997.92
22-Aug-14,1988.4
21-Aug-14,1992.37
20-Aug-14,1986.51
19-Aug-14,1981.6
18-Aug-14,1971.74
15-Aug-14,1955.06
14-Aug-14,1955.18
13-Aug-14,1946.72
12-Aug-14,1933.75
11-Aug-14,1936.92
8-Aug-14,1931.59
7-Aug-14,1909.57
6-Aug-14,1920.24
5-Aug-14,1920.21
4-Aug-14,1938.99
1-Aug-14,1925.15
31-Jul-14,1930.67
30-Jul-14,1970.07
29-Jul-14,1969.95
28-Jul-14,1978.91
25-Jul-14,1978.34
24-Jul-14,1987.98
23-Jul-14,1987.01
22-Jul-14,1983.53
21-Jul-14,1973.63
18-Jul-14,1978.22
17-Jul-14,1958.12
16-Jul-14,1981.57
15-Jul-14,1973.28
14-Jul-14,1977.1
11-Jul-14,1967.57
10-Jul-14,1964.68
9-Jul-14,1972.83
8-Jul-14,1963.71
7-Jul-14,1977.65
3-Jul-14,1985.44
2-Jul-14,1974.62
1-Jul-14,1973.32
30-Jun-14,1960.23
27-Jun-14,1960.96
26-Jun-14,1957.22
25-Jun-14,1959.53
24-Jun-14,1949.98
23-Jun-14,1962.61
20-Jun-14,1962.87
19-Jun-14,1959.48
18-Jun-14,1956.98
17-Jun-14,1941.99
16-Jun-14,1937.78
13-Jun-14,1936.16
12-Jun-14,1930.11
11-Jun-14,1943.89
10-Jun-14,1950.79
9-Jun-14,1951.27
6-Jun-14,1949.44
5-Jun-14,1940.46
4-Jun-14,1927.88
3-Jun-14,1924.24
2-Jun-14,1924.97
30-May-14,1923.57
29-May-14,1920.03
28-May-14,1909.78
27-May-14,1911.91
23-May-14,1900.53
22-May-14,1892.49
21-May-14,1888.03
20-May-14,1872.83
19-May-14,1885.08
16-May-14,1877.86
15-May-14,1870.85
14-May-14,1888.53
13-May-14,1897.45
12-May-14,1896.65
9-May-14,1878.48
8-May-14,1875.63
7-May-14,1878.21
6-May-14,1867.72
5-May-14,1884.66
2-May-14,1881.14
